content,label,16000
산악부족 거의 대부분이 탈레반과 똑같은 사상을 가진 개꼴통이거나 아님 걍 탈레반 그 자체이니 ㅋㅋㅋㅋㅋ 미국이 20년동안 주둔하면서 한 민족 한 국가라는 의식조차 없는 개병신 걸레짝국가를 잘 굴러가는 민주국가로 만들려고 한 시도 자체가 어마어마한 돈낭비 시간낭비 인력낭비였던거 ㄹㅇ,0,
스토리 자체도 재밌지만 말도 존나 찰지게 하네ㅋㅋㅋㅋㅋㅋㅋㅋ,0,
이 새끼를 찍으면 대충 맞는다,0,
글 존나 잘쓰네,0,
결론은 왕이 요통걸려서 생긴 문제아녀?,0,
"ㄴㄴ 왕이 요통걸려서 잠시 자리비운 사이에 쿠테타 일으킨답시고 그걸 받아주는 국가사회적 분위기랑 국민들의 여론, 그리고 그 기반이 되는 이슬람교리가 문제임. 심심하면 코란 함 무봐라. 그걸 교리라고 받드는 사람들이 국민의 90%라는걸 되뇌는 순간 저 나라는 답이 없다는 생각이 든다 ㅋㅋㅋ",0,
영국은 대체 어떤 나라일까,0,
민초만든국가,0,
역시 영국,0,
미국이 ㄹㅇ 이 문제에 대해서는 그 미국이 맞나 싶을 정도로 끝도 없는 삽질을 하는 중 특히 이 이후 이어서 지랄한 이라크ㅡ후세인은 그 분노로 가득찬 미국 내부에서조차 이거 맞아 했는데 응 이거 아니야로 다시 아프가니스탄 전쟁에 부메랑으로 돌아와 수십년째 미국의 인적 물적 자원을 빨아먹으면서 상황만 악화시키는 중,0,
정작 이라크는 명분도없이가서 나라 작살내고 좀 난리겪다가 우주악인급 IS때문에 저새끼 처리하러 대동단결하고 안정화라도 되고있는데 ..,0,
이라크랑 시리아 정부군 보면서 뭐 저런 병신들이 다 있냐... 이랬는데 아프간 정규군에 비하면 UDT였음,0,
싸우는실력자체는 몇년전 터키가 시리아 건들다가 손데인걸봐서는 싸우는능력자체는 좋아진거같기도 함,0,
시리아 정부군은 의외로 잘 싸우더라 ㅇㅇ,0,
???:나처럼 평화와 내치에 힘쓰거라,0,
이젠 탈레반이 수도 먹었으니 디버프 받고 또 뒤지겠네,0,
"아프가니스탄 이슬람 토후국 ""정부군""",0,
미군이 점령하고 나서 현지 여론도 못얻었으니 미제는 진짜 답이없다,0,
애초에 저런 저개발 다인종국가는 외세가 통치하기 빡센게 사실인데 미국이 왜 답이없노 일본 마냥 국민정체성이 통일되있고 애들 교육수준만 어느정도 되도 통치 먹혀들어가는게 정상임,0,
"한국사람들이 아프간 상황 이해를 제일 못하는 것 중 하나가, ""다른나라 사람들도 '내 나라' 라는 최소한의 의식은 으레히 가지고 있겠지""라는 가정을 너무나도 당연하게 기본 전제로 깔고 가는거 ㅋㅋㅋㅋㅋ  실상은 말도 다르고 산골짜기라 교류도 힘들고 인권의식도 사상도 중세 이하인 개꼴통 산악부족 개슬람들한테 국민의식이니 내 나라를 지켜야하니 뭐가 있을리가 없는데 ㅋㅋㅋ 오직 극단 개슬람 & 극단적 부족이기주의뿐",0,
내말은 안그래도 어려운거 노오력이라도 했어야지 지들 방식으로만 하면 되는줄 알고 깽판쳤잖아,0,
노력한게 이모양임,0,
네말대로 통치하기 빡센 저개발 다인종국가를 명분도 없이 통치하려드니 답이없는거지. 본문에도 나와있다시피 빈라덴 사살했을때 발뺐으면 깔끔했지.,0,
그냥 눈치보지말고 탈레반과 내통한다 싶은 새끼들은 싹다 민간인이고 뭐고 쏴죽이고 봤으면 문제없었을건데,0,
"아프가니스탄이라는 나라를 멸망시키는게 아니라, 자기 괴뢰정부로 두고 중국 견제하는게 전략목표라 못 그랬지 ㅋㅋㅋ",0,
그럼 국제 사회에서 미국 이미지 씹창나고 다른 나라들도 명분얻어서 숟가락 얹고 미국 내부에서도 반전 여론 500배에 탈레반 지원자 5000배됨,0,
마수드: 나 있을때 잘하지...,0,
"참고로 처음 폐위당한 국왕인 모하마드 자히르 샤는 2002년에야 겨우 귀국했는데 지옥이 되어버린 조국을 보며 통곡했다고 캄 2007년 죽을 때 남긴 유언이 '""난 저세상에 가면 알라에게 천벌을 받을 것이오! 아름답던 내 나라를 이 꼴로 만들었으니...""' 라고",0,
멀쩡히 개도국루트 진입하고 있던 나라가 갑자기 개씹창나더니 이슬람 신정국가에 테러리스트 소굴이 되었으니 진짜 한탄스럽긴 하겠다,0,
현실적으로 아프칸이 친미 노선 타면서 발전 했으면 지금 못해도 최소 대만급,0,
영프독일 같은 1티어급 동맹은 아니더라도 한국 캐나다 대만 등등 전략적으로 동맹 맺을만한 2티어급으로 성장했을듯..,0,
나라 수준...,0,
"미국은 2001년에 카불만 먹고 깔끔하게 발 빼거나 2003년에 이라크 전쟁을 개전하지 말거나 2011년에 빈라덴 사살하고 발 뺐었어야 했는데  미국 나갔다고 일주일도 못버티는 개병신 아프간 정부군에 20년이나 돈대주고 주둔해주고 어휴 진짜 고구마 자기를 탈레반으로부터 지킬 의지도 없는, 아니 애초에 사고방식이 탈레반이랑 한통속인 놈들이 국민 대부분인 개노답병신나라  아프간 ㅋㅋㅋ",1,
미국군수기업들에게 놀아나는 연방정부인데 이익에 맞지않게 전쟁이 쉽사리 끝나게 놔두겠냐?,0,
걍 자기들끼리 서로 뒤지게 냅둬. 뭐 좋은 꿀땅이라고 먹을려함,0,
지형이 지랄나서 그렇지 인프라만 정비되면 요충지중에 요충지이긴 함,0,
솔직히 미국놈들이 너무 물렁하다  그냥 반항하는 탈레반 새끼들이랑 그거에 협조하는 새끼들은 소이탄을 뿌리든 네이팜을 뿌리든간에 일단 몰살시켜놓고 반항하지 않는 새끼들만 살려뒀어야 했는데,1,
와 진짜 파란만장하네 ㅋㅋㅋㅋ,0,
ㅋㅋㅋㅋㅋㅋㅋ허리만 안아팠어도 ㅋㅋㅋㅋㅋㅋㅋ,0,
세계사에 이상한 일이 있을땐 대충 영국을 찍는데 이번엔 의외로 아니네,0,
이란처럼 왕이 맞을 짓해서 쫓겨난게 아니었구나,0,
월남전 시즌2는 이라크 삽질이 아니라 아프간 삽질이었음ㅋㅋ WMD 찾겠다고 이잡듯이 뒤졌지만 탄도미사일 꼴랑 하나 발견했쥬?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
부좆제가 이렇게 개사기다.,1,
까고보면 영국이더라는 과학이네,0,
영국 또 너야?,0,
바미얀 석불 폭파때 딴지일보에서 '광신도의 행동이 아니라 국제사회에서 아프간에 지원 좀 해달라는 퍼포먼스' 라는 김어준의 글이 올라 왔었음. 얼마나 정치를 보는 눈이 없는자인지 알수 있는 대목이지.,0,
솔까말 보고 싶은 대로 보는 사람이지 ㅋㅋㅋㅋ,0,
소련<<병신 씹거품,1,
그리고 저 판지사르의 사자 아들이 다시 반군 조직하고 거기에 부통령도 가담해서 탈레반한테서 독립하려고 시도하고 있음. 아들도 아빠처럼 영웅이 되었으면 좋겠네 암살은 당하지 말고,0,
요통 하나가 스노우볼링 ㄱㅆㅅㅌㅊ네,0,
소련이 침공해서 친소파 리더 죽인 게 CIA 공작이란 얘긴 안하는군,0,
이런새끼가 지구 평평설이나 달 동공설 주장하고 다니던데,0,
ㅂ ㅅ ㄱ ㅅㄲ 야 이 거 CIA가 인정한 팩트거든.  좆도 모르면 찌그러져 있어라.  그리고 난 평평설 동공설같은 개소리 안 믿거든.,1,
이거 팩트맞음 ㅋㅋ,0,
이제 중공 차례네,0,
영국 이놈들은 안 끼는데가 없네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,
2부에서 북부동맹 지원해줬는데 왜 못 싸우냐 탓하는 내용이 있는데 현실은 20년간 2조달러를 파슈툰족과 가니 대통령(씹새끼)한테 넘겨준거임. 나라는 파슈툰이 씹창내고 욕은 북부동맹에 하면 안되지.,1,
이래서 역사가 재밌지ㅋㅋㅋㅋㅋㅋㅋㅋ,0,
대체 씨발 면허를 어떻게 땄노ㅋㅋ 팔다리 달려있어서?,1,
대충 이왜줌 가서 댓글창 개작살날거란 예언,0,
ㄹㅇ 소중국ㅋㅋ,0,
나도 전에 저런 차랑 같이 횡단보도 건넜었음 ㅋㅋㅋ,0,
순간 중국인줄 알았다,0,
광진구는 짱깨 소굴임,0,
과학이노,0,
다시 정리된 보행의 정의,0,
물아일체. 사람이 곧 차요 차가 곧 사람이라,0,
??,0,
가끔 경차는 사람인척합니다,0,
버그쓰노ㅋㅋ,0,
시발 빵터짐 ㅋㅋㅋㅋ,1,
아 맞다 변신해야지 ㅈㅅ,0,
사륜보행이네 ㅇㅈ,0,
변신 해제하는거 깜빡했네,0,
백퍼 그성별,0,
법적으로 운전자가 자동차에서 내려서 +동력 없이 힘으로 끌고 횡단보도를 제한시간내에 통과하면 합법입니다.    엔진힘을 사용하면 불법이고,0,
보행자(차량),0,
저거 바퀴 달려있으니까 내려서 끌고가야하는건데,0,
그리고 횡단보도 우측으로 가야하는데 왼쪽으로 가고있음ㅋㅋ,0,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아,0,
시쥬게이 그래도 말투에서 P냄새는 안나노노노노노노노농,1,
이코스가 최고지 ㅇㅈ,0,
언니게이 찌찌가최고찌찌던데,1,
기어이 9월에,0,
9월 30일...,0,
3분기라고 9/30 23:59에 나올듯ㄷㄷㄷ,0,
검수를 못 마치면 또 밀리는거네,0,
저번처럼 내부 검수중 치명적 버그 발견으로 출시연기,0,
무려 9월 29일 오픈 ㄷㄷ,0,
9/30,0,
볼때마다 또라이같아서 웃긴동네임 ㄹㅇㅋㅋ,0,
맨 미텡 택시 짤 멀리서 뛰어온 새끼는 대체 뭐냐 ㅋㅋㅋ '싸움이야? 나도 끼어야지' 같은건가,0,
여자 팼다고 달려오는거,0,
시발놈이 여자를패?이거구나,1,
다들 모여~,0,
다들 모여,0,
그냥 사이코패스 동네잖아;;;,0,
중간에 손에서 불뿜는 검은거 저거 총 맞지?,0,
파이어볼임,0,
노스 차이나,0,
곰때려잡는건 ㄹㅇ 개쩌네,0,
하나하나 제정신인 짤이 없네,0,
진짜 살발한 동네다.....,0,
평화로운 불곰국,0,
스타... 알린...,0,
아니 막짤은 뭐냐 ㅋㅋㅋ,0,
첫짤은 결혼식날에 저러네,0,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ역시 불곰국,0,
1초도 생각을 안하는 상남자들,0,
저 동네는 진짜 어떻게 된 동네일까;;;; ㄷㄷㄷㄷ,0,
곰은 새끼네 크기봐선,0,
ㄹㅇ 백짱깨 ㅋㅋㅋㅋㅋㅋㅋ  러시아는 사회적 정치적 수준을 보면 유럽이 아님 ㅋㅋㅋㅋㅋㅋㅋ,0,
자기혐오ㄷㄷ 지능형 멘셰비키가 분명.,0,
오늘도 중고로운 시베리아,0,
총쏘는데 차 계속 발로 차는건 뭐냐 대단한 놈이네,0,
혼돈 속의 질서,0,
늑대한테 얼음 파운딩쓰네 ㄷㄷ,0,
옛날 러시아는 부인 존나 패고 그랬다던데,0,
웬만한 전근대 문화권은 다 부인을 팼다,0,
불곰도 때려잡는데 똥양인 우습게 보긴 하겠네,0,
그래도 총은 안쏘네 ㅋㅋㅋ,0,
보드카 두병이면 뭐든 할수있는 나라,0,
뒤에서 세번째 쏘잖어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
와 총을 쏴도 계속하네 진짜 가오충 새끼들 러시아가서 살아봐야된다고 본다,0,
혈중 알콜농도 140%,0,
곰 잡는거는 무슨 만화에서나 볼법한 장면이네 ㅋㅋ,0,
https://youtu.be/cDX0KOf5OuA 곰 영상인데 입마개까지 한거 보니깐 키우는 곰인듯,0,
시발 횡단보도 건너는새끼가 제일웃기네 ㅋㅋ 멈췃는데 본네트는 왜 패는거야 씨발 ㅋㅋ,1,
눈오는 나이지리아,0,
러시안 오함마 룰렛ㅋㅋㅋㅋ,0,
마더러시아,0,
인외마경 ㅋㅋ,0,
곰도 체포하는,0,
진짜 존나 멋있네...,0,
애미가 뒤진 놈인가 보네,1,
첫짤부터 어지럽노 ㅋㅋㅋㅋㅋㅋ,0,
총없이 즐기는 러시안룰렛,0,
저 횡단보도 저 새끼 짤은 볼 때마다 존나 웃기노 ㅋㅋㅋㅋㅋㅋ,0,
저러니 엘프들이 순식간에 통나무 메고 다니는 바부쉬카가 되지,0,
그곳은..,0,
선생님 이러시는 이유가 없을거 아니에요,0,
그래도 총은 안나와서 다행,0,
밑에서 세번째 총 바닥에 쏨,0,
아앗,0,
러시아에서 기관총 들고 버스 타는 할배에 졸업식 가는 아버지 짤도 유명함,0,
아 맞다 그것도 러시아였지ㅋㅋ,0,
아니 무슨 곰을 개잡듯이 잡네,0,
ㅋㅋㅋㅋㅋㅋㅋ미쳤어 진짜,0,
돌겠네 ㅋㅋㅋㅋㅋㅋㅋ,0,
러시안'룰렛,0,
화끈하노,0,
저동네는 그타할 필요가 없겠노,0,
존나웃기네 ㅋㅋㅋㅋ,0,
너가 이제 내 새 반려견이다,0,
수화 존나 웃긴데 중간에 아 이거 이 뜻이구나 하고 느껴짐,0,
ㄹㅇ전투민족,0,
총 쏘는데도 계속 차는건 뭐냐; ㄷㄷ,0,
씹미개 ㅋㅋ,0,
"차에 치여서 못일어나면 중국, 일어나서 차 유리창 박살내면 러시아.",0,
차가 터지면 중국,0,
cheeki breeki,0,
아니 씨발 곰은 맹수라고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,
곰이 불쌍해보이네,0,
마더로씨야는 역시 머리보단 가슴으로 이해해야...,0,
분노조절장애 쓰고 상남자라고 읽는 그곳...,0,
진심 분노조절 못하는 민족.,0,
ㅋㅋ씨발 10 번째 짤 총쐈는데도 차 발로차니까 뒷걸음질치네,1,
조센이 전투민족이라고 하던애들 다 아닥시킨 로시아,0,
빙판위에서 러시안룰렛 하는건 좀재밌어 보이는데 ㅋㅋㅋ,0,
진짜 분조장인갑네 목숨 신경도 안쓰네 ㄷㄷㄷ,0,
이세계지,0,
"씹상남자들의 나라, 외쿡인이 가서 갈려면 일단 목숨 붙는데 감사하면서 살아야할 것 같은 곳.",0,
놀랍게도 흑인들 모여사는 미국보다 치안 좋음 진지함.,0,
이거 진짜임...,0,
달리는 차에 매달려서 차고 있는거 개웃기네,0,
총을 쐈는데 때리려고 다가가는 사람들은 뭔지,0,
왜케 화난 사람들이 많냐ㄷㄷ,0,
첫째짤 신부는 뭔잘못이냐...저런건 좀 보기 불편하네,0,
늑대컷,0,
과연 모스카우의 민족이다.,0,
첫짤 보니깐 십 ㅋㅋㅋㅋ 러시아 새끼들 터키 아이스크림 먹으려다가 투르크놈들 줘패겠네 ㅋㅋㅋㅋㅋㅋ,0,
러시아 3대 우량품 : AK-47 보드카 러시아 여자 러시아 3대 불량품 도로 날씨 러시아 남자,0,
이새끼들은 테스토스테론이 넘쳐나서 주체를 못하는 것 같음 ㄷㄷ,0,
이러니깐 러시아 여자들이 시저처렁 생기고 자신만 안때리면 여친될려고 줄슨다고 하잖인,0,
소련 러시아 빠는애들 특)개씹찐따임,0,
신랑새끼는 솔까 좀 개새끼네  딴새끼들이야 재밌는데,0,
둘째짤 원본영상 봤는데 로샤 로드레이지 시리즈들중 저 형님이 제일 멋짐ㅋㅋ 담배연기 코에서 나오는거 씹간지,0,
존나 미개하네 진짜 ㅋㅋㅋ,0,
아! 위대한슬라브,0,
밑에서 둘째 수화아조씨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
ㅅㅂㅋㅋ 본네트주먹으로 치는새끼 존나멋지네,0,
쌀짤 훅들어오니까 웃기네,0,
서울대 에타 생각나노,0,
저거 사진좀 써두되겠노?,0,
뭔 사진인지는 모르겠는데 쌀 사진은 인터넷에 있는거 아무거나 따온거고 통디는 내가 캡처한거임 퍼가고싶으면 퍼가,0,
쌀먹컷 ㅋㅋㅋ,0,
이거짘ㅋㅋㅋㅋㅋㅋ,0,
야갤갬성 조와~~~,0,
사정엄시개추,0,
하지만 F를 안준다고는 안했다,0,
면제권이니 성적에 안 넣을듯,0,
면제의 의미를 모르노?,0,
바뷰,0,
밤 세워에서 거름,0,
맨날 이과 공부만 하다 보면 저럴 수 있지... 근데 ㅈㄴ 신경쓰이네 시부레,0,
먹는 밤 갯수를 센다는 걸 수도 있지 머,0,
대가리가 짧으니 사소한걸로 이 악물고 커트하노 ㅋㅋㅋ,0,
그리고 과제는 매 수업마다 나갑니다 어디감,0,
나 1학년때 미적분 교수님이신 것 같은데 저분 매 수업마다 지정문제 4개 풀어오기 과제였음,0,
매주 레포트보단 낫지,0,
난 매주 노트정리에다가 짝수문제 풀기였는데ㅋㅋㅋㅋㅋ,0,
과제 1화 면제권,0,
이수업 과제가 매주 있을듯 ㅋㅋㅋㅋ,0,
과제 매주 있네 ㅋㅋㅋㅋ그래도 한번 면제권이면 ㅆㅅㅌㅊ지,0,
중간고사 대체과제 면제 가능하면 씹인정,0,
나 학부시절때 시험 1회 면제권 주던 교수님 있었음. 하지만 시험이 격주로 있었고 실제 그 수업은 F 폭격기였지...,0,
과제를 얼마나 많이 낼려고,0,
매주 과제있는 수업인가보네,0,
과제가 매 시간마다 있음,0,
1회가 아니라 1화이다. 하루수업은 몇화임??,0,
매주과제인데 A4앞뒤로 8장나오는 수업도 있었는걸,0,
과제 엄청 많나보네,0,
존나꺠어있는 교수인가보다,0,
과제가 한 10번 나가면 그 중 점수 잘 받은 순서로 8개 정도 골라서 매겨주고 그러는 방식인가봄?,0,
저렇게 한발 앞서 주시는건 감사한데  저런 교수님은 대개 면제권도 주되 평소에 과제 폭격임,0,
